0,-63.92857143
1,-64.78571429
2,-65.28571429
3,-65.64285714
4,-67.875
5,-68.3125
6,-66.8125
7,-68.125
8,-67.3125
9,-67.3125
10,-68.125
11,-68.375
12,-67.75
13,-68.5
14,-68.5625
15,-67.9375
16,-68.375
17,-68.8125
18,-68.1875
19,-68.1875
20,-67.625
21,-68.1875
22,-66.875
23,-68.6875
24,-70.23076923
25,-55.33333333
26,-67.4375
27,-66.8125
28,-65.78571429
29,-65.35714286
30,-66.07142857
31,-65.35714286
32,-66.14285714
33,-64.5
34,-65.85714286
35,-66
36,-66.85714286
37,-63.57142857
38,-66.28571429
39,-64.5
40,-65.14285714
41,-64
42,-65
43,-74.5
44,-56.125
45,-64.5
46,-64.21428571
47,-64.71428571
48,-62.71428571
49,-64
50,-62.85714286
51,-65.14285714
52,-63.07142857
53,-65.07142857
54,-62
55,-65.35714286
56,-62.78571429
57,-63.64285714
58,-62.64285714
59,-64.28571429
60,-63.78571429
61,-65.21428571
62,-63.14285714
63,-64.78571429
64,-64.6
65,-65.93333333
66,-64.6
67,-65.93333333
68,-64.6
69,-66
70,-64.46666667
71,-65.93333333
72,-64.8
73,-66.66666667
74,-65.46666667
75,-66.66666667
76,-64.93333333
77,-65.86666667
78,-66.0625
79,-67.1875
80,-66.8125
81,-68
82,-66.375
83,-68.35294118
84,-68.64705882
85,-68.58823529
86,-66.94117647
87,-67.25
88,-66.5
89,-67.75
90,-66.3125
91,-67.25
92,-77
93,-63.33333333
94,-67.5625
95,-66.8125
96,-68.125
97,-67.58823529
98,-69.05882353
99,-68.29411765
100,-69.23529412
101,-67.94117647
102,-69.29411765
103,-67.1875
104,-67.8125
105,-66.75
106,-68.4375
107,-66.06666667
108,-66.73333333
109,-66.06666667
110,-67.6
111,-66.93333333
112,-67.66666667
113,-66.8
114,-67
115,-66.93333333
116,-67
117,-67.33333333
118,-66.73333333
119,-68.06666667
120,-64.92857143
121,-66.57142857
122,-64.14285714
123,-65.21428571
124,-65.85714286
125,-65
126,-64.57142857
127,-64.42857143
128,-64.28571429
129,-64.5
130,-64
131,-64.23076923
132,-64.07692308
133,-64.61538462
134,-63.53846154
135,-65.07692308
136,-63
137,-64.07692308
138,-62.53846154
139,-63.23076923
140,-62.46153846
141,-62.92307692
142,-62.76923077
143,-62.76923077
144,-64.28571429
145,-65.33333333
146,-36
147,-67.78571429
148,-66.13333333
149,-65.33333333
150,-65.66666667
151,-66
152,-66.2
153,-66.2
154,-65.73333333
155,-65.4
156,-67.875
157,-66.5625
158,-67.6875
159,-66.75
160,-67.625
161,-66.125
162,-67.4375
163,-66.4375
164,-67.9375
165,-65.75
166,-66.13333333
167,-65.26666667
168,-67.26666667
169,-66.53333333
170,-66.26666667
171,-65.8
172,-67.4
173,-65.66666667
174,-66.6
175,-65.93333333
176,-66.4
177,-66.26666667
178,-66.26666667
179,-66.06666667
180,-67
181,-65.06666667
182,-66.53333333
183,-65.2
184,-64.64285714
185,-63.78571429
186,-65.07142857
